track_name,mbz_id,fname,instrument,correct,f_score,iterations,time,threshold,transition_lambda,passes
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,26,08-08-23_20-19-54,0.0884375,5.375,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,26,08-08-23_20-20-07,0.0884375,5.375,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,26,08-08-23_20-20-20,0.0884375,5.375,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,27,08-08-23_20-20-35,0.0884375,4.8125,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,27,08-08-23_20-20-51,0.0884375,4.8125,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,27,08-08-23_20-21-05,0.0884375,4.8125,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,27,08-08-23_20-21-19,0.0884375,4.8125,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,27,08-08-23_20-21-32,0.0884375,4.8125,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,27,08-08-23_20-21-44,0.0884375,4.8125,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,27,08-08-23_20-22-00,0.0884375,4.8125,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,27,08-08-23_20-22-16,0.0884375,4.8125,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,27,08-08-23_20-22-29,0.0884375,4.8125,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,27,08-08-23_20-22-42,0.0884375,4.8125,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,28,08-08-23_20-22-57,0.0884375,4.8125,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,28,08-08-23_20-23-13,0.0884375,4.8125,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,28,08-08-23_20-23-27,0.0884375,4.8125,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,28,08-08-23_20-23-41,0.0884375,4.8125,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,28,08-08-23_20-23-54,0.0884375,4.8125,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,28,08-08-23_20-24-07,0.0884375,4.8125,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,28,08-08-23_20-24-22,0.0884375,4.8125,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,28,08-08-23_20-24-38,0.0884375,4.8125,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,28,08-08-23_20-24-51,0.0884375,4.8125,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,28,08-08-23_20-25-04,0.0884375,4.8125,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,29,08-08-23_20-25-19,0.0884375,5.1875,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,29,08-08-23_20-25-35,0.0884375,5.1875,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,29,08-08-23_20-25-49,0.0884375,5.1875,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,29,08-08-23_20-26-03,0.0884375,5.1875,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,29,08-08-23_20-26-16,0.0884375,5.1875,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,29,08-08-23_20-26-29,0.0884375,5.1875,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,29,08-08-23_20-26-44,0.0884375,5.1875,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,29,08-08-23_20-27-00,0.0884375,5.1875,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,29,08-08-23_20-27-13,0.0884375,5.1875,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,29,08-08-23_20-27-26,0.0884375,5.1875,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,30,08-08-23_20-27-41,0.0884375,4.90625,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,30,08-08-23_20-27-57,0.0884375,4.90625,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,30,08-08-23_20-28-11,0.0884375,4.90625,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,30,08-08-23_20-28-25,0.0884375,4.90625,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,30,08-08-23_20-28-38,0.0884375,4.90625,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,30,08-08-23_20-28-50,0.0884375,4.90625,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,30,08-08-23_20-29-06,0.0884375,4.90625,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,30,08-08-23_20-29-22,0.0884375,4.90625,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,30,08-08-23_20-29-35,0.0884375,4.90625,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,30,08-08-23_20-29-49,0.0884375,4.90625,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,31,08-08-23_20-30-04,0.0884375,4.90625,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,31,08-08-23_20-30-20,0.0884375,4.90625,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,31,08-08-23_20-30-36,0.0884375,4.90625,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,31,08-08-23_20-30-53,0.0884375,4.90625,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,31,08-08-23_20-31-08,0.0884375,4.90625,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,31,08-08-23_20-31-20,0.0884375,4.90625,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,31,08-08-23_20-31-36,0.0884375,4.90625,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,31,08-08-23_20-31-52,0.0884375,4.90625,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,31,08-08-23_20-32-06,0.0884375,4.90625,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,31,08-08-23_20-32-20,0.0884375,4.90625,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,32,08-08-23_20-32-35,0.0884375,5.09375,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,32,08-08-23_20-32-51,0.0884375,5.09375,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,32,08-08-23_20-33-04,0.0884375,5.09375,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,32,08-08-23_20-33-19,0.0884375,5.09375,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,32,08-08-23_20-33-32,0.0884375,5.09375,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,32,08-08-23_20-33-44,0.0884375,5.09375,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,32,08-08-23_20-34-00,0.0884375,5.09375,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,32,08-08-23_20-34-16,0.0884375,5.09375,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,32,08-08-23_20-34-29,0.0884375,5.09375,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,32,08-08-23_20-34-43,0.0884375,5.09375,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,33,08-08-23_20-34-58,0.0884375,4.953125,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,33,08-08-23_20-35-13,0.0884375,4.953125,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,33,08-08-23_20-35-27,0.0884375,4.953125,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,33,08-08-23_20-35-41,0.0884375,4.953125,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,33,08-08-23_20-35-54,0.0884375,4.953125,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,33,08-08-23_20-36-07,0.0884375,4.953125,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,33,08-08-23_20-36-22,0.0884375,4.953125,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,33,08-08-23_20-36-38,0.0884375,4.953125,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,33,08-08-23_20-36-51,0.0884375,4.953125,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,33,08-08-23_20-37-05,0.0884375,4.953125,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,mix,True,0.48101265822784817,34,08-08-23_20-37-20,0.0884375,4.953125,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,mix,True,0.9282700421940928,34,08-08-23_20-37-35,0.0884375,4.953125,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,mix,True,0.9932885906040269,34,08-08-23_20-37-49,0.0884375,4.953125,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,mix,True,1.0,34,08-08-23_20-38-04,0.0884375,4.953125,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,mix,True,0.9290322580645162,34,08-08-23_20-38-17,0.0884375,4.953125,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,mix,True,0.9782608695652174,34,08-08-23_20-38-29,0.0884375,4.953125,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,mix,True,0.8727272727272727,34,08-08-23_20-38-44,0.0884375,4.953125,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,mix,True,0.994535519125683,34,08-08-23_20-39-00,0.0884375,4.953125,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,mix,True,0.9971014492753623,34,08-08-23_20-39-14,0.0884375,4.953125,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,mix,True,0.8489208633093526,34,08-08-23_20-39-28,0.0884375,4.953125,2
